latitude,longitude,hour,day_of_week,crowd_score
20.62506385446763,76.96852823204232,18,6,70.07
21.545153833766687,78.2732871881495,5,5,17.98
21.564987849140838,79.58133188657528,19,5,62.01
21.11045482726517,77.11617965432342,23,4,5.0
20.408940220403565,79.09332218422651,5,2,5.0
20.801853386444876,78.02901316012797,7,3,25.8
21.26369768572604,78.76552114357301,0,3,5.0
21.773660649238394,77.58070979395569,21,6,38.94
21.284538937823335,77.27847678762407,16,2,53.57
20.76372501348982,77.28138784281367,16,6,99.0
21.287607984339456,77.01147583692943,23,0,5.0
21.1559795316022,77.35694011470373,14,1,47.79
21.4917835532116,78.7926581549669,6,0,14.5
20.54977289435774,79.44507183553053,18,2,28.67
21.46543906350284,79.24237705677348,21,2,9.36
21.157773210146555,78.85540292962345,22,1,16.31
21.74818880540259,77.13129559023331,2,6,21.08
20.87862103245416,77.66756233888785,21,4,24.85
21.285670650387527,77.7294206259674,10,4,19.66
21.704839347714024,77.54987083919286,19,1,34.19
20.54351361918695,78.34501697912917,18,4,29.04
21.71211988213103,78.40666144463901,8,3,26.99
21.363040011221138,77.87065792551333,9,4,25.95
20.49497188274724,77.86136747620931,1,4,5.0
20.821348993725543,79.28566679371824,0,4,5.0
21.391440924103396,79.16787854495905,15,3,41.77
20.49429084205628,77.72338749504223,17,6,59.82
21.215038644246782,79.54136533161977,22,4,16.91
20.88423627973414,79.65844505100752,16,5,98.88
21.269281724874467,77.78022762609012,5,3,5.0
20.464038847337516,77.86327484637916,13,1,46.79
21.620151528613327,78.31690246026588,22,0,11.68
21.762884556848356,79.62336243760102,14,1,49.26
21.75642899739997,79.42895829942694,13,0,42.77
21.449512564440095,77.10770388775077,23,1,5.0
20.582120736182883,77.97819222981424,21,5,40.07
21.46156847430063,78.46011356924932,2,0,5.0
20.43442168304232,78.30939741765462,23,0,5.0
20.430972972140594,77.38158920381068,22,2,13.26
20.85305430680936,79.37645031350446,18,0,30.44
21.084100466566532,78.83082234899051,11,0,53.73
21.47857038493091,79.3137251245554,1,2,5.0
21.356613527249106,79.37629283804841,2,4,5.0
21.024263788927446,79.04506756099721,17,4,51.91
20.78307733279433,78.11763180374915,0,2,5.0
21.795974300220795,78.63164026504627,19,3,33.96
20.996653823130362,77.28109621835922,20,0,31.32
21.031941834061545,78.82093625242472,5,0,5.0
20.629073349668335,77.33775976721783,4,2,5.0
21.5127333682499,78.88184877153047,0,2,5.0
21.371155116094084,77.48879448226191,18,3,27.92
20.709077457904264,77.15265390045066,0,5,22.4
20.515333463862177,77.29585347042887,20,4,31.83
21.3526990229046,76.8059764056572,20,1,29.05
21.316315699993588,78.95621885356059,15,5,97.68
20.78256333779749,78.99720314717513,11,6,99.0
21.731208987150573,78.34480004973977,21,4,9.83
20.61148104849326,77.28408840316615,7,0,22.98
21.005268721459643,77.05066301253207,15,6,99.0
21.721062288234638,76.85738689931186,0,5,23.21
20.98761824369657,77.29724453089565,3,2,5.0
21.29393632672972,79.47256660494944,9,3,26.59
20.95663215714791,77.52461052510505,10,4,16.81
20.783901283288138,77.86281398165164,16,3,43.75
21.77756870714376,77.116036453444,22,6,43.5
20.97306760884106,77.46708391424451,6,4,9.02
21.651738885150788,78.35767371234061,11,5,94.54
20.72193644824752,78.62325804928696,20,0,32.35
20.698346585635115,77.53605694249863,6,1,8.09
20.443587716038316,76.97319647767534,11,3,49.72
21.31233355552624,77.9730986073822,14,3,52.65
20.915936881213266,77.502610112779,1,1,5.0
21.610101549775493,77.4586617696894,13,3,40.77
21.06249386936818,79.67958840814036,12,3,42.06
21.755470799080612,78.64890145777717,3,4,5.0
20.65973572198437,78.47063532951628,13,4,43.82
21.616072435137855,78.04732531056996,13,1,44.56
21.487235593908437,78.08683300029043,15,6,99.0
21.479290582501672,78.42271501151424,6,0,15.64
21.582696519363644,78.88928942110832,18,5,64.8
21.4654335873202,78.90643828854549,1,5,22.54
21.27670845028398,77.31508172311635,9,6,58.59
20.58374282875534,78.30033825622988,17,3,29.39
20.44553665128775,78.03587428510231,16,0,47.46
21.689186986941962,79.41158089880815,4,1,5.0
21.263310440329033,78.69425676365513,11,6,99.0
21.515152207366647,78.39751219924794,5,1,5.0
21.07413129211757,77.14618392653675,21,4,18.49
20.56423146454735,78.61691366797024,8,3,18.86
20.57526010908357,77.1516117170407,19,2,28.38
21.35979140212056,77.81161972669726,0,1,5.0
21.002428252859247,77.228525894443,21,6,43.97
20.68073461738047,78.8762209410731,14,3,49.74
21.08823236543801,77.41875634150846,20,0,25.09
20.489892511905186,77.97557811956408,5,6,20.35
21.21475996268016,79.48702433285634,18,4,36.52
20.776590766209136,77.41294915019691,17,5,57.24
21.516582740892062,78.32341519187634,5,0,5.0
20.834506742493,78.05781498349806,12,1,52.33
21.03730820871452,76.85437212313718,0,1,5.0
20.41626875587134,79.17827434071843,22,0,9.63
20.50142564291238,77.0071377189438,22,1,13.7
20.949490978969358,78.22276506293086,12,6,99.0
21.071914368603974,78.48203488481684,6,3,15.09
21.240028767367026,78.68527936984376,14,1,46.66
20.808327610193025,78.86589488792363,11,4,48.56
21.37297464057716,77.55981715056814,0,3,5.0
21.60417135606489,76.82993632997534,14,6,94.06
21.49179138445069,78.97033098706473,3,2,5.0
20.455466355487697,78.40696979804274,12,1,46.71
21.07270972616096,79.30835310962175,22,1,19.99
20.546902249785443,79.26416508870209,4,4,5.0
20.73886302220754,79.32997850336365,1,6,27.47
21.781327630574005,78.25528397993861,22,4,13.98
20.599493760062117,77.80088518751059,0,5,20.91
21.0984434148319,79.17467460777411,15,6,99.0
21.265418028045367,78.15388233908776,22,0,19.36
21.383450958761745,77.3503265892103,5,0,5.0
21.18350815688168,79.36492205868441,22,0,10.09
20.413679186386855,79.44767963031704,15,4,42.89
20.857045831541587,78.19892926842051,13,0,53.39
21.124796300738595,77.02709918192936,2,6,32.59
20.523013098802764,77.9634782697508,14,0,45.53
20.89087770369285,79.21061297838781,2,2,5.0
20.446484352307913,79.50532208563868,22,0,10.78
20.510009896017028,77.41041822749278,1,1,5.0
20.955692586682233,77.0009208360758,0,5,16.44
20.585802055660285,79.43205135939851,8,4,27.48
21.194557187566183,77.96821481693662,8,3,25.97
21.36525095679217,78.42528289280268,22,5,46.02
21.520821378752718,79.70419743615227,6,2,16.23
20.680210341942733,76.99969418374266,2,4,5.0
20.634475615162696,78.74495402235628,17,6,58.01
20.54639497646816,77.0223162677246,10,4,22.02
21.29100234936109,77.9264067853995,6,1,5.0
21.38906601708166,79.21144363558034,8,6,59.2
20.444220602755898,78.1004166982669,0,5,21.87
21.710697144741168,79.79154706170885,13,5,92.22
20.47275979711206,78.47717785483981,19,0,31.49
21.157814869421497,77.76348645790786,5,6,16.59
21.392684727231284,77.46033397771426,6,1,13.13
21.61935677324452,77.85156160285848,9,0,23.71
21.3997217049854,77.91759982127866,6,0,5.0
21.522419316297707,77.00614103317189,1,4,5.0
20.87523026955993,77.90872259828032,3,5,25.49
21.540755159245116,78.19271555921767,20,0,34.59
20.512160784938544,78.96821325671641,16,2,50.73
21.652743318484738,78.77018845416482,0,2,5.0
21.16662932661523,78.92629696568746,9,5,56.68
21.54421687794749,76.82509104563057,18,2,34.68
21.03324559832562,77.4530021987416,14,4,43.21
21.301008773275136,78.78505286519956,9,1,21.58
21.136963725310558,78.25196810453924,18,3,26.14
21.424225330457464,76.81594042700503,11,0,44.04
20.514281974842824,79.21348392729547,23,3,5.0
20.48449291758679,79.118428719871,15,1,44.45
20.745944527614203,78.44525748898069,8,1,23.13
20.62336255215846,76.99938997732882,14,4,51.31
21.620496993229082,79.09954514859776,16,2,49.88
20.70689958230126,78.55114076319408,13,2,49.56
21.766211358146784,79.14587993147387,17,1,29.08
20.87165410847955,79.05524097718752,1,4,5.0
20.65496508196418,79.20900621587352,3,4,5.0
21.50557790999947,78.35402419921387,17,5,63.33
21.322190885701225,77.22097355458054,6,6,46.11
21.097474003034396,78.81347242013906,12,0,54.22
21.177508971312683,78.66142135515591,14,6,99.0
21.406882489581168,79.02675956159726,22,2,8.03
20.719836637863818,77.3096430181522,21,1,15.21
21.79486748247944,77.38492559970086,0,5,30.61
21.764710427005497,79.47122855165799,10,3,23.31
21.31045596088571,79.0499333953562,9,2,20.3
20.679359431300803,79.52468546610096,4,0,5.0
21.35231953940381,79.07614596349175,15,4,48.72
20.501077772570845,78.59146591797091,10,1,12.93
20.44291350308813,78.76239821108362,20,2,34.93
20.7607560439157,79.46738377182002,5,3,5.0
21.047672139435043,78.53642026353582,8,0,23.99
21.615581507571733,78.69717397298515,12,0,50.95
21.418036697672832,77.2694301480108,23,5,13.04
21.439789129679973,78.2217636603483,7,2,21.29
20.995690668227304,78.94919133587429,13,3,47.7
20.884308989565746,77.6128280949491,23,0,5.0
20.919454268178445,77.4067625415736,0,1,5.0
21.782709389230483,77.74148042467324,16,0,52.13
20.456152867977472,77.5245018839785,23,3,5.0
21.61384409457143,77.44473791110919,4,4,5.0
21.210145572001352,78.07455252860426,1,4,5.0
21.014061586865427,79.5235155416506,23,5,26.46
21.41536072458119,78.32117894021616,8,2,24.14
21.081336517994583,77.36376114244597,3,3,5.0
21.622792533314325,77.03091500814261,16,5,96.77
21.66098260961576,78.88846843541377,16,6,99.0
20.990409297622836,77.94839629330916,20,0,28.5
20.787558916129072,79.26549283975608,17,6,62.08
21.229290460030708,78.77853230592231,15,0,43.71
21.67730868386337,79.1887243516241,7,4,20.11
20.69492706460793,77.61583811825534,10,5,50.37
21.272153216988876,78.87707676738317,20,4,28.47
21.28418430812953,77.59218595408116,20,1,27.02
21.426358231381393,79.61720543835087,17,6,70.24
20.584194759178164,78.70912284460012,22,6,51.17
21.402154950554923,77.77353540052603,23,4,5.0
21.6726455289319,77.60853558687681,9,1,21.54
20.65155635241834,77.37277975521492,12,0,51.07
20.732560654893426,78.88392287668118,16,5,99.0
21.759953131658296,77.45614683899377,17,1,32.4
20.653367733793285,78.58590979778246,9,5,55.89
21.59613913071741,77.59390508077607,15,6,99.0
21.089188999027247,78.7859068343816,19,5,57.87
20.746123504164448,79.24481918562161,4,6,15.15
21.619049861781516,79.13407572943396,12,1,47.23
21.02342735700373,79.08255399279234,17,6,74.7
21.120744295501567,77.36316721707675,16,2,39.42
20.902926717159673,77.06515484095355,8,6,50.08
21.230131192008898,78.89684648546215,13,4,43.27
20.62893342161903,77.90504164138305,16,1,48.11
20.947514151312465,78.09703867921004,3,0,5.0
21.757177251269404,76.89344727838017,17,5,59.4
20.761386805781576,77.57872934782515,19,3,26.08
21.31943133035781,76.9010292116234,23,1,5.0
20.855266089914572,79.43755731780374,23,4,5.0
21.48286237596124,77.53019004965559,14,6,99.0
20.583223125005688,78.47201150871902,10,5,60.47
21.757749463109963,76.9169379619834,11,2,51.25
21.035305357937094,78.80054217391697,8,0,22.12
20.73047064868505,77.76908203726228,12,2,47.85
20.502895446262016,79.493757560873,14,3,51.82
20.637661067122554,79.4643545668021,14,1,43.26
21.127683527978423,77.77587185508524,4,5,23.54
20.8718044470038,79.5028826870714,22,1,9.91
21.560436712235653,79.78847302049634,18,4,28.27
21.003242533126528,79.27624699237184,19,1,34.27
20.74819998162268,79.33461404326569,13,0,43.8
21.264002981245643,77.54702620832727,16,3,52.02
21.389488103639625,78.53010719657327,17,2,26.3
20.63385867106133,77.0017677419021,20,3,26.68
20.634666902803644,77.084753810465,2,5,24.67
20.45133999770696,79.79667783609987,1,1,5.0
21.430962821091896,77.77991774827773,0,5,22.39
21.329326338670526,79.04455173614653,9,2,25.29
21.064483226049738,79.21999515908044,18,5,69.13
21.581838628556877,79.37406981302169,16,4,43.2
21.527938214130074,79.79288489220647,11,3,44.73
21.219496110155454,77.5244894557706,0,2,5.0
21.615579792718563,76.92105248057909,11,2,56.41
20.688177694051475,78.03357455398375,16,6,99.0
20.556687467156816,77.19024200948684,23,2,5.0
20.777649456123786,76.86727766748616,2,6,26.31
20.47992159852504,77.88128048142445,10,0,15.49
21.143637339201444,79.1512147532257,16,6,99.0
21.71124796921295,78.49854207367521,22,3,15.02
20.455080956935912,77.73833396763106,2,5,23.14
20.570953879614038,78.76302601647815,7,6,52.72
21.03307863959681,77.49605454092642,19,2,24.56
21.707425024539067,76.84314433821625,3,3,5.0
20.84261854696745,79.09306015930927,20,6,61.55
21.110128732163748,78.67122925459202,21,6,43.61
20.458202002670546,79.08690787350288,6,2,9.02
20.60768048134692,76.916814050063,13,4,44.12
21.781282172142387,79.31135888349195,13,4,52.13
21.751166175010464,78.65857860010891,3,6,25.62
20.406915973308173,78.49018605213791,15,4,57.79
21.732536499592534,78.6738421443436,23,1,5.0
21.2947679129417,79.39329974060509,21,2,20.24
21.61508561232803,78.56080951967672,0,1,5.0
21.036635797887403,78.54285113966453,16,3,49.28
21.12183444001095,79.7720374711973,9,1,23.71
21.084385212359688,79.0701905012057,21,3,17.71
21.333609960564544,78.1268814163534,15,6,97.38
20.595511756658837,78.92219100009878,15,3,50.72
20.44196302582175,77.96769141507536,7,3,19.56
20.831101918227667,77.4866263874505,6,5,41.51
21.386553067831304,78.59055563066327,5,1,5.0
20.682594832972125,79.58454629434185,15,5,98.58
21.342805406654882,79.58741856004639,19,6,62.88
21.75787686455018,77.82571583431647,15,2,52.1
20.531461002105186,78.38303239866508,6,1,12.54
21.341642965515177,77.43490769570958,8,2,25.91
21.0212503070264,79.78689332849665,13,2,47.76
21.615399156128507,79.7433537236038,10,3,20.69
20.64800970522634,78.74852678912234,13,1,46.61
21.36967633311663,79.21324217903242,6,2,17.99
21.573361405507356,78.9453004838511,0,4,5.0
21.722459907263634,78.5794746571184,12,2,47.79
21.356547239605504,76.9600439909667,19,4,21.16
21.096044669611796,78.16429302765798,2,1,5.0
21.2649861362817,78.82435890650223,19,6,63.63
21.616466978270207,78.83259484165106,3,5,24.58
21.19885364529436,77.91936785526715,10,1,21.84
20.44254188357557,79.62507595997408,1,5,26.66
21.70332817370977,77.30207109671034,13,5,97.87
21.365337451444187,78.30107833864668,11,1,49.14
21.347118740088145,78.87265192965246,16,2,43.36
20.701945213356804,78.89140741767542,11,0,55.08
21.32243965832572,78.74591687030644,11,2,48.59
20.95141016791582,77.62586464035557,0,2,5.0
21.31172616785809,77.26861970605987,12,6,99.0
20.549230242431186,78.70782098048014,13,3,49.11
21.32098342644425,78.5979063484183,23,3,5.0
21.799179216078933,77.33806803086772,1,2,5.0
20.46749685440478,78.91541743671169,11,4,54.41
21.768043857909845,78.16551597520096,20,6,73.68
20.96967114501202,78.80328177480945,15,5,92.64
21.619054830472162,79.31210123931045,3,3,5.0
21.49533967768158,77.30918528573076,7,2,24.01
21.193822765381334,76.85743460399051,1,6,26.27
21.43382889295186,79.13730775918735,9,0,20.53
21.62992178582189,78.62909227545785,8,4,32.66
20.965796450311444,78.89891870886636,22,1,19.08
20.857846426188534,79.31446492496592,14,2,52.94
21.33463073978902,79.2084328044735,12,6,99.0
21.530984318717763,79.68276044078647,22,2,11.35
21.46719918868726,78.40780523655636,16,5,96.76
21.516939108402088,78.26548689797971,15,4,54.45
21.009816640738105,78.00566159967218,1,3,5.0
21.54496790264503,77.26107312853262,19,3,34.17
20.56829267751885,78.51782169864606,19,3,33.03
21.16228473714519,77.63103757297793,13,1,47.62
20.40806212469737,79.56392253663893,2,6,31.76
20.85442016186038,78.5495724128313,22,4,16.13
20.913046148819955,78.57852054152433,11,4,53.28
20.95464176825296,77.86477398263102,7,3,33.12
21.373654089365807,76.95596805593311,1,3,5.0
20.943981341778482,76.89523129611896,3,5,27.79
21.028171071671544,78.0700054324596,13,0,52.18
20.732561783224057,77.05369613429171,15,0,51.94
20.922552508281075,78.62054086662042,18,2,34.85
20.71817747816841,79.44291901691896,1,2,5.0
20.50247429327582,79.44874444955616,11,4,41.59
21.244828030733927,78.77713623039669,13,4,46.72
21.335497917977023,77.43369549441879,5,1,5.0
21.26728648441346,79.38899049407661,12,1,49.71
21.048891661320802,79.45828030593962,3,0,5.0
20.93170009225092,77.38996075485888,21,2,13.54
21.608667109400557,79.01227825731203,17,0,30.73
21.126714499190705,77.65955864678136,11,0,46.37
21.070854628681623,79.20792093705879,19,2,40.91
20.435898892129007,79.79171369971081,21,6,40.52
20.877746958676617,76.89007801598818,20,1,33.99
20.9322738663002,79.49209759737279,18,5,60.25
20.95835189325566,78.66789160079597,7,5,46.22
21.212241316918266,79.72014785749447,6,5,39.31
21.14704356541763,78.19502855257927,15,2,45.25
21.251067129910822,79.34216379171411,18,3,31.22
21.47083656615898,76.98718220579482,5,3,5.0
21.538180034202533,77.80583715023488,19,3,33.68
21.40537230671709,77.00104961325363,20,4,25.93
21.73773317433691,79.72602940043721,10,1,25.15
20.425525615746906,79.2509217218155,4,1,5.0
20.674089179956965,79.35764226373792,15,6,95.39
20.410588024969396,79.61389569430168,6,6,48.94
21.306464599816444,77.05531045835936,4,4,5.0
21.657242768529983,77.95679277754,10,0,26.17
20.740875215206817,77.013104667132,14,6,99.0
21.69784836271483,77.43237930465008,2,5,20.71
20.484374346405385,77.48809733111301,4,3,5.0
21.708210437527722,78.20732163314273,22,5,51.06
20.892271762135486,77.60568650236092,20,3,28.25
20.5419891598289,77.10293432045329,4,5,20.02
21.080220462860854,77.30247326728232,8,0,26.53
20.75948719480871,77.24182669065627,14,5,94.95
20.79882206274669,79.7192303937369,2,5,21.9
20.8302059508968,79.07787752075542,5,2,5.0
21.52423625696573,79.70328439580868,16,5,99.0
21.154825787345356,78.11922145952373,20,2,36.45
20.835830778818405,77.63510544498797,7,1,16.64
21.254467296635287,79.19487959162755,20,4,29.58
21.40261094391247,77.77876175412344,10,5,58.03
20.781673601026945,77.69815012111604,5,1,5.0
20.978968742135493,77.49751797662348,7,6,47.04
20.570640530671724,77.1890369346727,9,6,50.32
20.653609089348553,77.56938918305029,23,2,5.0
21.353564995550975,77.86595924542166,2,5,27.03
20.654013686773876,78.82198262443718,22,5,41.77
21.135228737133883,76.98769452665834,13,0,43.41
21.392664766411407,77.43152081899602,22,1,14.51
20.54962769233264,79.22707092087502,13,3,53.5
21.194237107480465,77.24076577075131,9,3,25.68
20.75918789718191,77.82793543956757,11,0,55.5
21.748097625332612,79.39397676557442,5,2,5.0
21.076963905407894,77.26477593343033,11,3,49.92
21.52838956968522,77.04821050685457,22,3,7.06
21.170317159018765,78.25361398524004,13,6,96.06
20.460777545996745,77.70725853383561,1,6,25.14
21.286411925831633,78.49022509345156,8,4,22.02
21.73196467908932,79.21141467145043,9,1,26.8
21.242256548204864,77.21144546445822,16,2,49.2
21.546864403197507,78.54209725366285,16,5,99.0
21.63788904868777,78.31652628116959,2,1,5.0
20.719311680728506,77.2322363580396,18,2,27.4
20.696862775871516,78.67199545658694,0,3,5.0
21.255373384391387,77.62092125358231,11,4,45.38
20.975439857729388,78.26350295563203,6,1,10.79
21.575805824013408,77.04681697283118,3,3,5.0
21.660032372757215,78.17875217164087,9,2,20.04
20.894789931023805,77.71939040412846,12,1,56.69
20.731618782564276,79.26714363355606,1,5,20.66
21.492735721341408,76.9709361809921,9,1,26.96
20.78472844976739,78.05582182475499,20,3,32.66
21.55166004591915,78.17529427239431,21,1,16.77
20.99323355510827,78.97501822889735,3,5,31.25
21.33456985900806,78.52286272527063,17,4,28.14
20.533749439368535,78.80163701158254,4,4,5.0
21.273403054547202,79.13114785695527,18,3,35.44
21.03247475023212,79.38660892097457,1,2,5.0
21.221251848445664,77.7416264901674,11,3,41.87
20.63521989084281,78.41406811609171,16,4,54.76
21.431623242921855,79.3203242353176,9,0,31.52
21.60791590856052,79.76835339289516,1,0,5.0
20.703435720127086,79.46855793313128,5,1,5.0
20.534000377728226,77.91440178787313,7,5,63.45
20.43309402046487,77.38549955165595,18,6,57.74
21.298760100620573,78.26817761221976,10,6,59.72
21.249931650524292,79.02492435550812,11,6,99.0
21.1653763777997,78.27770721225988,8,1,20.44
20.724725934562365,78.249542589941,1,0,5.0
20.94726839426772,79.3146912632454,7,4,31.8
21.23226686926064,77.88421133720155,10,1,14.33
21.095473602402837,79.37938402443493,20,6,70.94
21.782899728300844,78.02041440285517,3,6,20.85
20.591015653579426,77.78469931703502,9,3,21.59
21.373202375666633,78.1619697335991,20,6,53.32
20.96604627534601,79.0873408760246,19,5,61.04
20.99947946089586,77.17800608359198,15,6,99.0
21.404636871921447,77.38925764761605,7,3,25.86
21.369410611854118,79.65433447698928,3,6,23.99
21.787758391183065,77.32647488214407,9,5,63.25
20.579752005235775,78.50318195379316,11,4,45.8
20.545753509137832,78.5379433999858,13,1,39.7
21.41407434398024,78.26887338615073,15,5,99.0
21.20974168380897,78.73423574573046,21,3,21.91
20.783824933183727,77.48948017739285,17,1,31.29
20.51118711658458,78.45798680333024,20,1,31.83
20.519921549435,77.91651976574069,21,3,9.44
21.651867224529767,78.78500177888756,20,0,30.79
20.66861425460624,77.22367063011944,11,6,99.0
20.85272018696173,78.51263225051842,17,5,64.95
20.717318963117783,77.35581106614997,6,3,17.42
20.89699482816471,77.6359291893451,19,4,38.67
20.49719337984453,77.45612940097075,23,2,5.0
21.126683707271578,77.34851333960646,22,3,18.94
20.4946575890291,79.277132854682,6,6,39.92
21.520499110951306,77.65712270298266,8,6,55.14
20.727196914674604,79.58137134559334,0,1,5.0
21.156016680446314,79.70977957603557,5,1,5.0
21.63211072258604,78.51378140981129,5,3,5.0
21.31122831666607,77.22900336799718,21,2,15.55
21.14614090117187,77.92364473013875,11,3,46.55
20.854067254361524,79.19319679004464,21,2,6.0
20.866202678281475,77.9021721860912,11,2,52.68
21.337281737277465,77.06105165490837,9,6,52.76
21.791795105709635,78.47035473278456,22,6,52.44
21.32657486578913,79.3353625544881,5,6,25.92
21.180896784318033,79.1877791614305,16,4,56.34
21.422910714334943,77.32536942039106,18,6,66.13
21.051287857197206,78.8182938432374,17,5,59.29
20.484199279641096,77.46151279030694,5,1,5.0
21.187215542229072,77.45462260365652,23,1,5.0
21.740675398307534,79.42221531991555,18,2,33.48
20.645424119300724,77.5490068582207,9,1,26.45
21.36600684714893,77.58974203955403,23,0,5.0
20.68130716412268,76.8019601722839,7,2,22.1
21.150158758262315,79.41200710237655,20,1,38.5
20.535347029505406,79.1777844396274,23,0,5.0
21.03051931076146,78.68198680527203,5,4,5.0
21.458628660453346,79.05079729181652,20,1,27.61
20.886600133934575,77.25614570227347,6,0,14.42
21.330876414282105,78.17497078376272,23,3,5.0
21.51362994510562,77.85365816204634,0,5,28.17
21.698048947271236,77.08132957877105,17,3,23.57
20.728498914597633,78.25839145564477,23,0,5.0
20.95904228213303,79.5622189510279,19,2,26.58
20.61338241866258,76.92017735715208,11,6,99.0
21.789476903021725,77.67438274048138,15,6,94.97
21.697801355094015,77.4226228086171,9,6,61.52
21.155939982392784,77.51443996099708,9,2,24.13
21.57884661212699,79.52530365563813,13,1,54.83
21.129341168180858,78.20420716270287,19,6,61.47
21.273019963203865,78.19889823881945,9,3,34.38
20.524774204962423,79.08172692736585,9,2,26.04
21.45737858869553,77.26347661201477,10,2,23.66
20.578798877089326,78.26179606230015,22,6,46.35
21.55649468235354,78.08995564236318,1,3,5.0
21.494839322738542,78.59073207163996,19,4,23.82
21.392242576840168,79.79867310975132,7,2,21.35
20.450624532734665,79.10834668224614,22,6,41.73
20.824379698323458,77.99359710905227,6,5,46.17
20.76835759787518,79.28265915682213,7,0,19.95
20.904190970460125,77.31212508993744,0,1,5.0
20.522699845469372,76.89139105892687,20,2,29.95
21.71174095224349,77.41334511739282,1,5,25.59
21.175323136997328,77.82123466834278,17,5,60.58
20.82773403492123,78.33174227237868,14,2,52.9
20.955774123903996,78.6453874216236,0,4,5.0
21.02608355670677,79.53181715164327,4,0,5.0
21.240832066704865,78.32956202865137,1,1,5.0
21.121951198775097,78.30382693387719,19,2,31.8
21.687148762500186,76.95072902946895,2,1,5.0
21.09574887606816,76.90473465796867,18,3,28.34
21.789021220752637,78.45347988574912,17,5,61.02
21.591994940843133,78.11453583974503,21,5,51.97
20.691914720100268,79.3175411849409,17,2,29.37
21.70283330050148,77.28203875413553,13,2,56.3
20.562912957039664,76.87491498635114,23,3,5.0
21.544429591887667,78.14711630379037,7,4,23.58
20.93287261086721,77.51243567025676,11,2,48.72
21.629164048623096,76.9488431200165,20,5,66.02
21.615279366150432,78.97379486054288,9,1,14.52
21.52829556016467,77.13477899987174,22,0,11.37
21.506042610829887,78.62495850002331,19,6,62.18
20.826550794737255,77.64314925050067,16,1,61.96
20.513286996271752,77.32048815106506,10,4,22.88
20.964172250271226,77.93925456875795,1,0,5.0
20.642934320981112,79.20433732866886,3,1,5.0
21.372931524463446,77.97628073071371,0,1,5.0
20.8845396171529,79.05230894763316,14,3,44.46
21.765854281203882,77.17645889039746,12,6,96.86
21.297360908283466,79.11831425899524,7,4,18.75
21.551472789088105,77.51079997471994,3,5,29.1
20.585534541838587,78.83217938966662,9,3,22.93
21.606820275181672,78.49734466452298,18,0,23.33
21.691860066718753,79.58743415163507,17,6,58.64
21.08188668634651,77.96196755392594,4,5,25.63
21.24875411285137,76.99849556650332,18,3,26.62
21.470733721264192,76.85746645665375,22,6,43.2
20.644774078164577,79.28057568291825,21,4,16.24
21.10359250704882,78.37420691298429,15,2,52.69
20.958128238881237,79.12573215550485,0,2,5.0
20.60492358902715,77.50327680003454,11,0,49.77
20.914548191208144,77.8352512365397,23,2,5.0
20.49544123313969,76.89031161663395,1,3,5.0
20.43613666972928,79.68447697372234,20,0,29.8
20.58923280481675,78.80360372010244,7,5,61.19
21.748361156224846,79.59961526327791,17,4,25.06
21.169341350253024,77.59648922228722,15,0,51.64
21.75215102561451,78.63439083367697,4,5,20.33
21.005497029662184,78.8354999048779,21,0,9.57
20.836542586319364,77.75264910077276,12,1,58.12
21.10859860797634,79.3443277050469,18,1,33.03
21.015316364086075,79.64148438870075,2,0,5.0
20.547930557966442,79.45456535308801,7,6,49.71
21.297156840566288,79.01720092781811,11,2,50.1
20.70245345551344,77.63239403917486,1,1,5.0
21.267423136856962,77.64484812631689,10,6,59.23
21.310281529357415,79.69008096133811,11,6,91.79
20.612834794380106,76.83085348780708,17,4,32.55
20.485889477954935,78.94814991972643,12,5,99.0
21.493066220495816,78.91873848766578,4,3,5.0
21.043720593277047,78.66806862284939,21,1,24.26
20.481429313707665,79.77032653826059,11,0,48.26
21.792812844037673,77.73563830729117,1,2,5.0
20.48089278539491,77.81991559137974,4,3,5.0
21.373049320401975,77.03681820883966,6,5,46.06
21.77715049536878,78.12839440963121,23,6,27.23
20.734852145902295,77.58314557870455,11,5,99.0
20.599149116162074,77.83016010653293,15,1,52.71
20.5699389151914,79.30371537076688,22,5,44.15
20.824585206594634,79.60645354058248,7,5,54.64
20.541464135414905,77.35719921601556,8,2,20.27
21.369025878371783,77.91752679466039,14,6,99.0
20.487208517382086,79.58589168634617,4,2,5.0
21.113190979409705,76.98542538206766,12,2,53.19
21.79537559539417,77.07708158433414,4,0,5.0
21.539558377308428,77.28837296761868,10,5,52.32
21.261307213523416,78.58563850238062,9,5,59.96
20.828755069101256,77.25141681301798,19,5,71.18
21.273454170808293,79.7042291443522,12,4,49.31
21.13785804947631,78.14014358177556,8,2,21.03
20.99651673744652,78.3045538810505,20,3,24.78
20.582994527436277,77.53997584741622,13,1,48.1
21.641245901336653,78.21288075730419,17,6,58.64
21.029698508349853,78.78574089791103,14,3,47.72
20.67247151654907,79.05353141086212,9,6,54.62
20.914863091228206,79.06160424812974,23,0,5.0
20.9797816535405,78.53367333808227,6,0,13.02
21.558553053793624,79.51307932498158,7,6,54.82
21.427060132785964,79.25222354191833,2,5,21.35
21.477026851097875,79.07114434409587,14,3,49.18
20.415443770200106,76.96681656504138,15,5,98.81
20.982615597451666,76.82063388665894,3,4,5.0
21.073881812289454,77.43734183158642,20,0,42.73
